alvo,tag_alvo,pct_tag_alvo,tag_dependente_prevalente,pct_tag_dependente,amostra_termos,pct_amostra,sentenca_media_hdbscan
lula,PROPN,100.0%,VERB | xcomp,1.2%,"['colocar', 'matar', 'falar', 'gritar', 'dar', 'fazer', 'escolher', 'parar', 'capturar', 'chegar']",52.0%,"Então assim, é para quem tem aí no mínimo dois neurônios já sabe que essa eleição está se polarizada entre Lula e Bolsonaro, e de fato, se você continuar acreditando em Lula, realmente não tem muito o que fazer por você."
lula,PROPN,100.0%,PROPN | conj,1.1%,"['dilma', 'bolsonaro', 'pt', 'janja', 'fora', 'morais', 'trump', 'zanin', 'companhia', 'stf']",78.3%,"Em 1990 não houve a criação do Foro de São Paulo, né, junto com o Lula e Fidel Castro."
lula,PROPN,100.0%,PRON | nsubj,1.0%,"['que', 'nós', 'você', 'ele', 'ela', 'esse', 'daqui', 'quanto', 'eu', 'isso']",95.0%,"Agora o FBI junto com a polícia federal, para não dizer que foi só a polícia federal e que ela é do Lula, porque agora é assim."
lula,PROPN,100.0%,VERB | acl,0.9%,"['dadas', 'condenado', 'feito', 'dar', 'governado', 'indicado', 'falando', 'criticada', 'inventar', 'preso']",68.4%,"Aprendeu direitinho que até pouco tempo não adianta querer me colocar uma estrela Estrela do PT, né, sendo que agora tá de mãos dadas aí com o Lula Previdência Social, Paulinho da força que foi condenado aí há 10 anos e dois meses de prisão pelo STF, mas que o próprio STF em suspendeu a condenação do Paulinho da força."
lula,PROPN,100.0%,CCONJ | cc,0.9%,"['e', 'ou']",100.0%,"Ele também eu vejo que por exemplo segundo turno Bolsonaro e Lula, a pessoa ela vai fazer ali um peso, né, peso e contrapeso, e ver que puxo o Lula."
lula,PROPN,100.0%,PROPN | nmod,0.9%,"['direitos', 'presidente', 'pt', 'algós', 'stf', 'silva', 'bolsonaro', 'justiça', 'gsi', 'minas']",72.2%,"O Ministro Camilo Santana com certeza foi uma escolha muito correta do Presidente Lula e Vossa Excelência traz pra gente uma experiência não apenas do Ceará, mas uma experiência que o Brasil inteiro tem como referência."
lula,PROPN,100.0%,PROPN | nsubj,0.8%,"['luiz', 'lula', 'governo', 'alexandre', 'instituto', 'lu', 'flávio', 'general', 'senhor', 'ministério']",81.2%,"Se o seu homem fosse Luiz Inácio Lula da Silva, condenado por corrupção passiva, lavagem dinheiro, o senhor estaria solto até então."
lula,PROPN,100.0%,PROPN | ROOT,0.8%,"['lula', 'when', 'eh', 'susana', 'alô', 'pera', 'bolsonaro', 'brasil', 'pt', 'poderoso']",68.8%,"Susana Ristofen, Champinha, Marcola, Fernandinho Beiramar e Lula."
lula,PROPN,100.0%,PROPN | appos,0.7%,"['luiz', 'it', 'bolsonaro', 'stf', 'inácio', 'terra', 'paulinho', 'daniel', 'leco', 'dilma']",80.0%,"Aprendeu direitinho que até pouco tempo não adianta querer me colocar uma estrela Estrela do PT, né, sendo que agora tá de mãos dadas aí com o Lula Previdência Social, Paulinho da força que foi condenado aí há 10 anos e dois meses de prisão pelo STF, mas que o próprio STF em suspendeu a condenação do Paulinho da força."
lula,PROPN,100.0%,NOUN | obl:agent,0.7%,"['governo', 'presidente', 'fora', 'eleitores', 'amiguinho']",100.0%,"Protocolamos, em parceria com outros deputados, um projeto de decreto legislativo para sustar os efeitos do decreto assinado em agosto pelo governo Lula, que permite que o Brasil volte a comprar energia da Venezuela."
lula,PROPN,100.0%,NOUN | ccomp,0.5%,"['irmão', 'frente', 'polícia', 'ladrão', 'coisa', 'causa', 'pai', 'general', 'ministros', 'presidente']",100.0%,"Com relação, por exemplo, à suas declarações dizendo que a PF está pela causa do Lula e disse também ali né para pro fufuca, né o ministro também ali do esporte dizendo que olha, você tem dinheiro, mas eu tenho a polícia, ou seja, ficaria realmente muito vergonhoso você vir até aqui."
lula,PROPN,100.0%,PROPN | obl,0.4%,"['brasil', 'columb', 'marisa', 'luiz', 'alckmin', 'bolsonaro', 'nicolas']",100.0%,"Com seu pulso firme, ele derruba sociais de parlamentares porque ele discorda da sua opinião; mas com seu pulso frouxo, ele não vai atrás daqueles que têm mentido, que têm manchado a imagem do nosso país, como Luiz Inácio Lula da Silva."
lula,PROPN,100.0%,VERB | csubj,0.4%,"['fazer', 'indicado', 'guiar', 'virou', 'eleger', 'filmar', 'ganhar', 'votar', 'mostrar']",100.0%,"Porque para mim é inacreditável que no universo de 220 milhões brasileiros, onde temos aí quantos milhões acima de 35 anos, que o cara mais capacitado para poder guiar um país seja o Lula."
lula,PROPN,100.0%,NOUN | acl:relcl,0.4%,"['ministro', 'vice', 'advogado', 'avô', 'líder', 'amiguinho', 'candidato', 'amigo']",100.0%,"O partido do PT foi formado não por operários, os sindicalistas; ele teve um sindicalista que foi um líder carismático, Lula, que conseguiu aglutinar e deu continuidade à ideologia marxista."
lula,PROPN,100.0%,ADJ | ROOT,0.4%,"['inacreditável', 'senil', 'unânime', 'preso', 'cristão', 'vagabundo', 'livre', 'diferente']",100.0%,"Obviamente não foi diferente, né o Lula."
lula,PROPN,100.0%,NOUN | parataxis,0.3%,"['poxa', 'favor', 'papai', 'ladrão', 'passo', 'diploma', 'governos']",100.0%,"Você vê hoje aí professores... com gente o Lula tem um causa do doutor honoris causa lá né, é diploma de várias faculdades, o Lula né."
lula,PROPN,100.0%,NOUN | advcl,0.3%,"['filho', 'pai', 'engano', 'amigo', 'esquerda-', 'mulher', 'frente']",100.0%,"Inclusive, se eu não me engano, er o Lula que subiu a rampa dizendo que seria o governo da inclusão, e agora tá assim, ó: bastante inclusivo, homens brancos, héteros, cis, ricos no poder."
lula,PROPN,100.0%,ADJ | conj,0.3%,"['eupídio', 'conhecido', 'inocente', 'claro', 'simples', 'maduro']",100.0%,"Boa noite a todos vocês, hoje é o dia 6 de 21 dias de oração e jejum pelo nosso país e empresta a Bíblia no celular aí por gentileza e estava Lula eupídio aqui, obviamente eu não poderia deixar, agora está certo lum pío e Paulo Borges."
lula,PROPN,100.0%,SCONJ | mark,0.3%,"['que', 'se', 'porque']",100.0%,"Então, sim, é, foi, eu achei assim, poxa, que o Lula, sem agulha dele né que não é agulha né"
lula,PROPN,100.0%,ADJ | amod,0.3%,"['solto', 'offered', 'igual', 'sindicalista', 'favorável', 'livre']",100.0%,"Chamou esse cara aqui, Duda Mendonça, o marqueteiro do Lula, e basicamente ele saiu daquele Lula sindicalista para o Lulinha paz e amor."
lula,PROPN,100.0%,VERB | parataxis,0.3%,"['é', 'eh', 'consideram', 'trabalhar', 'acha', 'conhece']",100.0%,"Eh, o o Lula é onde que ele encosta ali, eh, ele realmente tem destruído o nosso país e é uma pena que as pessoas não acordem para o que tá acontecendo."
lula,PROPN,100.0%,ADJ | ccomp,0.2%,"['próaborto', 'casada', 'comunista', 'nervoso', 'vegano']",100.0%,"E teve uma galerinha aí, ou melhor uma foquinha aí, que no ano passado nas eleições simplesmente fez chacota com quem disse que o Lula era comunista."
lula,PROPN,100.0%,PRON | flat:name,0.2%,"['ele', 'daquilo']",100.0%,"Então, por exemplo, é o Lula é o número de, sabe, né, não vou entrar somente questões partidárias, mas as reduzir PT e colocar duas coisas opostas, mas assim, o Lula ele é um cara que ah, não, cara que demonstra, né, o desejo de poder, certo."
lula,PROPN,100.0%,PROPN | obj,0.2%,"['inácio', 'l', 'aero', 'bolsonaro']",100.0%,"E agora a gente tá vendo diversas, diversas medidas, né deste governo, que de fato não tem condições, né a última, e agora, por exemplo, meus senhores, é do Lula querendo reformar o Aero Lula, né para poder ter uma lua de mel mais agradável com a esbanja."
lula,PROPN,100.0%,ADV | ROOT,0.1%,"['fora', 'mais']",100.0%,"Fora, fora Lula."
lula,PROPN,100.0%,ADJ | xcomp,0.1%,"['solto', 'preso', 'igual']",100.0%,"Então fique em paz porque 2019 Lula estava preso, Dilma tinha recentemente sido impitimada, e todo o sistema se juntou para poder beneficiar uma pessoa que é vergonha internacional."
lula,PROPN,100.0%,X | flat:name,0.1%,"['while', 'adopted', 'fight']",100.0%,"When Congress proposed classifying criminal factions as a terrorist organizations, Lula government opposes it while other Latin countries adopted the classification to fight narco terrorism."
lula,PROPN,100.0%,PRON | appos,0.1%,"['tudo', 'o']",100.0%,"Até o próprio Lula, o des condenado, disse que isso só pode ter vindo da cabeça de Satanás: banheiro unissex."
lula,PROPN,100.0%,NOUN | nsubj:pass,0.1%,"['amigo', 'general', 'governo']",100.0%,Ele disse que eu e o governo Lula era composto por levianos.
lula,PROPN,100.0%,CCONJ | punct,0.1%,['>'],100.0%,Lula >> e nós estamos aqui pelo fora Morais.
lula,PROPN,100.0%,ADJ | acl:relcl,0.1%,"['colado', 'magro']",100.0%,">> Rodrigo Pacheco, que agora tá colado no Lula e está nos chamando de extremistas."
lula,PROPN,100.0%,AUX | ccomp,0.1%,['vai'],100.0%,"Se tiverem 1000 de vermelho, haverão 100.000 E o verde amarelo daqui a 10, 20 anos, por questão mesmo de idade, eu acredito que Lula nem vai mais tá aqui nessa terra."
lula,PROPN,100.0%,VERB | cop,0.1%,"['tava', 'eh']",100.0%,Até mesmo que o Lula tava na Noruega.
lula,PROPN,100.0%,NUM | appos,0.1%,"['l', '3']",100.0%,"Lula ladrão, seu l na"
lula,PROPN,100.0%,VERB | obj,0.1%,"['fala', 'eh']",100.0%,"E olha, talvez você não possa nem gostar de mim, gostar da direita, gostar do Bolsonaro, mas eu vou ser bem sincero, PR os senhores, se algum Deputado hoje aqui do PT conseguir fazer uma dinástica mental tal, de tal tamanho onde ele consiga justificar essa fala do Lula, meus parabéns, você vai ganhar um atestado de desonestidade intelectual."
lula,PROPN,100.0%,PRON | parataxis,0.1%,"['que', 'meu']",100.0%,"Esse daqui era o Lula, só que daí o que que ele fez?"
lula,PROPN,100.0%,AUX | ROOT,0.1%,"['vai', 'tá']",100.0%,o Lula vai lá e fala:
lula,PROPN,100.0%,ADV | case,0.1%,"['graças', 'mesmo']",100.0%,"Sabe, não é possível as pessoas ter o deplante de contar uma mentira dessa eu no microfone dentro de uma igreja e, graças ao Lula, as cenas como essa daqui vai estourar cada vez mais normais [Música] e se você reclamar, vai acontecer isso daqui, cara, não tem nada que me impeça de meter a mão na tua cara, você vai, você vai, você vai, garota, você me respeite, me respeite, garota me respeita."
lula,PROPN,100.0%,PRON | ROOT,0.1%,"['você', 'isso']",100.0%,"Você ali no dia oito de Janeiro, os comandantes das Forças Armadas eram do Lula."
lula,PROPN,100.0%,ADV | flat:name,0.1%,"['mesmo', 'não']",100.0%,Então ninguém bate nele o Lula mesmo lá no posto no pode pá não consegui o teu alcance do Bolsonaro ficou bem atrás então
lula,PROPN,100.0%,NOUN | flat:name,0.1%,"['presidente', 'peso']",100.0%,"Amigas o seu presidente Vereador Bela presidente Lula, o ex-presidente Lula."
lula,PROPN,100.0%,ADJ | nsubj,0.1%,"['primeira', 'senhorita']",100.0%,"A primeira é Lula, Lula, não o segredo, Lula, é muito simples."
lula,PROPN,100.0%,INTJ | ROOT,0.1%,"['ó', 'ah']",100.0%,"Ó, pai, o teu amor, o teu carinho, senhor, eu sou merecemos, pai, porque o sacrifício, senhor, assim como o senhor nos alcançou, alcance o lula agora, em nome de Jesus a Deus, ele também chorou uma alma, pai, ele também tem o espírito."
lula,PROPN,100.0%,PROPN | parataxis,0.0%,['morais'],100.0%,Lula >> e nós estamos aqui pelo fora Morais.
lula,PROPN,100.0%,PROPN | punct,0.0%,['in'],100.0%,And it began more than three decades ago when Lula and Fidel Castro founded the S. Paulo Forum in 1990.
lula,PROPN,100.0%,AUX | obj,0.0%,['for'],100.0%,It's no surprise that more than 80% of provisional inmates voted for Lula in the first round.
lula,PROPN,100.0%,ADV | ccomp,0.0%,['aqui'],100.0%,Daqui a anos eu acho que Lula nem vai estar mais aqui.
lula,PROPN,100.0%,DET | ROOT,0.0%,['sua'],100.0%,"Aí agora que é do Lula, a culpa é sua."
lula,PROPN,100.0%,INTJ | advmod,0.0%,['ah'],100.0%,"Ah, não foi o Lula que tava pedindo, não foi o Lula que tava pedindo a soltura de uma corrupta que lá na Argentina."
lula,PROPN,100.0%,SYM | flat:name,0.0%,['r$'],100.0%,E aí vai vai contar para mim que no governo Lula R$ 6 bilhões deais é muito dinheiro.
lula,PROPN,100.0%,NOUN | csubj,0.0%,['presidente'],100.0%,Golpe é um vagabundo mentiroso ladrão que é o Lula condenado em três instâncias ser presidente da república.
lula,PROPN,100.0%,NUM | conj,0.0%,['três'],100.0%,"Claro, dos 11, um foi indicado pelo FHC, quatro pela Dilma, um pelo Temer, dois pelo Bolsonaro e os outros três pelo Lula."
lula,PROPN,100.0%,ADV | acl:relcl,0.0%,['aqui'],100.0%,"E finalmente a figura principal que está aqui, o Lula nesse dia, aqui o fouad estava apoiando o Lula pra presidência da república."
lula,PROPN,100.0%,NUM | det,0.0%,['um'],100.0%,Esse cara era inimigo um do Lula.
lula,PROPN,100.0%,ADP | parataxis,0.0%,['por'],100.0%,"Se o Lula, por exemplo, estiver autorizando ela a fazer isso, seja o Lula, por favor, e ele pode sofrer impeachment."
lula,PROPN,100.0%,VERB | nmod,0.0%,['seja'],100.0%,""" Ou seja, na hora de enfrentar as consequências mirabolantes da esquerda, não é o Lula, o deputado que vai enfrentar, é você."
lula,PROPN,100.0%,PUNCT | dep,0.0%,['ô'],100.0%,"""ô Lula, não pode ter 25 milhões de crianças de rua, Lula, porque senão a gente não conseguiria andar nas ruas, Lula,"
lula,PROPN,100.0%,NOUN | dep,0.0%,['marqueteiro'],100.0%,"Chamou esse cara aqui, Duda Mendonça, o marqueteiro do Lula, e basicamente ele saiu daquele Lula sindicalista para o Lulinha paz e amor."
lula,PROPN,100.0%,ADP | det,0.0%,['ó'],100.0%,"E por fim, dá só uma olhadinha aqui, ó Lula, viagem exterior."
lula,PROPN,100.0%,PROPN | advcl,0.0%,['luís'],100.0%,"Se o seu nome fosse Luís Inácio Lula da Silva, condenado por corrupção passiva e lavagem de dinheiro, o senhor estaria solto."
lula,PROPN,100.0%,SCONJ | nsubj,0.0%,['que'],100.0%,"Como que o senhor fosse quase elevado ao mesmo patamar do bandido que eles apoiam, que é o Lula."
lula,PROPN,100.0%,ADJ | flat:name,0.0%,['saúde'],100.0%,Não bota Lula corte saúde.
lula,PROPN,100.0%,PROPN | case,0.0%,['com'],100.0%,"A sua opiniões do Flávio Dino com lula, a opinião do Lula em uma mensagem com Alexandre Moraes, ou a opinião do Lula com a Dilma, a opinião desses senadores aqui no seu privado."
lula,PROPN,100.0%,NOUN | advmod,0.0%,['então'],100.0%,"Porque se for considerar os crimes que o PT cometeu, o Lula é o primeiro então a ser condenado novamente."
lula,PROPN,100.0%,NUM | flat:name,0.0%,['2'],100.0%,"O bolsonaro do primeiro turno para o segundo aumentou 7 bilhões de votos, o Lula 2 milhões de votos."
lula,PROPN,100.0%,PRON | dep,0.0%,['o'],100.0%,"Realmente, o diálogo do Guilherme Boulos é esse, assim como o do Lula, o mensalão, o maior esquema de corrupção do país."
lula,PROPN,100.0%,SCONJ | case,0.0%,['como'],100.0%,"Pessoas que defendem Deus, pátria, família, que são contrárias a matar crianças dentro do ventre, que são contrários a tolir a liberdade religiosa das pessoas e, acima de tudo, que não zomba das religiões alheias, como Lula fez quando ele fala que vai colocar padres em pátio e pastores nos seus devidos lugares quando eles, quando ele ganhar."
lula,PROPN,100.0%,NOUN | xcomp,0.0%,['amigo'],100.0%,"pessoas querem legalizar as drogas, pessoas querem licenciar a liberdade como tá né acontecendo ali na Nicarágua, amigo de Lula, Daniel Ortega impedindo pessoas de praticarem ali a missa."
lula,PROPN,100.0%,AUX | aux,0.0%,['tem'],100.0%,"Porque Lula não tem que enganar, porque Lula é amigo ou dela molhar Venezuela, e vamos votar restabelecer a nossa relação e, se Deus quiser, vamos criar uma moeda na América Latina, porque não tem esse negócio de ficar dependendo do dólar."
lula,PROPN,100.0%,PROPN | obl:agent,0.0%,['pt'],100.0%,"Esses planos foram aprovados em 12 de Dezembro de 2021 pelo PT do Lula e hoje, quando descobriram aqui esse site, o PT foi lá e derrubou."
lula,PROPN,100.0%,NUM | obj,0.0%,['l'],100.0%,"vamos lá: em primeiro, o Alckmin, que agora tá fazendo um l ali de Lula, mas depois de ter quebrado o Brasil."
lula,PROPN,100.0%,NOUN | fixed,0.0%,['exemplo'],100.0%,"Mas as piadas, por exemplo do Lula, de eu não vou falar todas aqui, mas pesquise, pesquise, eu não vou homossexuais que você vai ver."
lula,PROPN,100.0%,ADV | conj,0.0%,['aí'],100.0%,"Talvez até estejam ali em parafuso com essa briga entre Lula, Dilma, Ciro e por aí vai, né?"
lula,PROPN,100.0%,VERB | flat,0.0%,['vai'],100.0%,"Quem que fez a linha de produção para poder dar o carro que hoje, ou a pessoa lado Lula vai, poderia comprar o catarismo?"
lula,PROPN,100.0%,ADV | mark,0.0%,['menos'],100.0%,"Apoiou ninguém mais ninguém menos que lula, isso mesmo através de um partido criado pelas farc, que também chama as farc, composta por todos os guerreiros da organização terrorista implantar o socialismo no brasil."
lula,PROPN,100.0%,PRON | conj,0.0%,['outro'],100.0%,"Se hoje o brasileiro naquela época tivesse elegido Eneias e não tivesse colocado no poder eh Lula ou qualquer outro, o Brasil hoje tá bastante diferente."
lula,PROPN,100.0%,ADJ | parataxis,0.0%,['diferente'],100.0%,"Se hoje o brasileiro naquela época tivesse elegido Eneias e não tivesse colocado no poder eh Lula ou qualquer outro, o Brasil hoje tá bastante diferente."
lula,PROPN,100.0%,PROPN | nsubj:pass,0.0%,['luiz'],100.0%,Porque que o chefe de você é chamado Luiz Inácio Lula da Silva?
lula,PROPN,100.0%,VERB | nsubj,0.0%,['vendo'],100.0%,Vendo o Lula simplesmente disse que o água é fascista.
lula,PROPN,100.0%,ADV | cc,0.0%,['tanto'],100.0%,"E eu não tenho dúvidas que é o que o Brasil quer: justiça nesse país, fim da impunidade, tanto para o Lula quanto para sua trupa."
lula,PROPN,100.0%,PRON | amod,0.0%,['mesmo'],100.0%,"Ou seja, o Lula mesmo sabe que o arrocho o declínio total do Brasil em termos de desemprego e inflação, e eles estão literalmente fazendo isso como um balão de ensaio para poder retomar a classe trabalhadora mais humilde, que eles de fato perderam o completo contato e completa conexão."
lula,PROPN,100.0%,NOUN | punct,0.0%,['>'],100.0%,"Lula, >> ele falou, todo mundo sabe disso."
lula,PROPN,100.0%,ADV | nsubj,0.0%,['aqui'],100.0%,"Esse aqui não é do Lula, esse aqui não é meu, esse aqui não é do bolsonaro, não é do Nicolas, aqui é de vocês."
lula,PROPN,100.0%,PROPN | iobj,0.0%,['senhor'],100.0%,gostamos aqui reunidos diversas frentes aqui de religiões para poder dar um recado ao Senhor Lula de que tem batido como Magno disco a mão dos outros.
